day_num;timestamp;avg_watt;min_watt;max_watt;
500;18.06.25, 00:08:20;727,843;726,905;728,491;
501;18.06.25, 00:08:21;727,984;725,936;729,932;
502;18.06.25, 00:08:22;728,649;727,870;730,310;
503;18.06.25, 00:08:23;728,133;726,361;729,907;
504;18.06.25, 00:08:24;727,111;724,152;729,223;
505;18.06.25, 00:08:25;727,246;726,135;728,290;
506;18.06.25, 00:08:26;727,921;726,693;728,846;
507;18.06.25, 00:08:27;727,048;725,613;728,208;
508;18.06.25, 00:08:28;728,079;726,484;729,484;
509;18.06.25, 00:08:29;726,929;723,880;729,654;
510;18.06.25, 00:08:30;727,062;726,243;727,937;
511;18.06.25, 00:08:31;728,033;725,891;730,551;
512;18.06.25, 00:08:32;727,370;725,111;729,356;
513;18.06.25, 00:08:33;728,736;726,948;731,566;
514;18.06.25, 00:08:34;727,073;724,564;729,040;
515;18.06.25, 00:08:35;728,047;725,927;730,013;
516;18.06.25, 00:08:36;726,570;724,186;728,074;
517;18.06.25, 00:08:37;728,082;725,727;729,149;
518;18.06.25, 00:08:38;727,068;725,128;729,336;
519;18.06.25, 00:08:39;728,205;725,924;730,313;
520;18.06.25, 00:08:40;728,169;726,353;730,394;
521;18.06.25, 00:08:41;726,339;725,307;727,441;
522;18.06.25, 00:08:42;725,599;723,739;727,309;
523;18.06.25, 00:08:43;727,311;723,776;730,753;
524;18.06.25, 00:08:44;727,123;724,985;728,496;
525;18.06.25, 00:08:45;726,598;725,140;727,991;
526;18.06.25, 00:08:46;724,907;723,668;726,886;
527;18.06.25, 00:08:47;723,931;722,608;725,441;
528;18.06.25, 00:08:48;723,581;721,123;725,146;
529;18.06.25, 00:08:49;723,992;723,245;725,134;
530;18.06.25, 00:08:50;724,863;723,068;725,751;
531;18.06.25, 00:08:51;724,721;723,794;725,912;
532;18.06.25, 00:08:52;725,379;724,142;726,762;
533;18.06.25, 00:08:53;725,041;724,188;726,210;
534;18.06.25, 00:08:54;723,326;722,247;724,642;
535;18.06.25, 00:08:55;723,395;722,667;724,142;
536;18.06.25, 00:08:56;723,404;722,155;724,897;
537;18.06.25, 00:08:57;723,897;722,287;725,083;
538;18.06.25, 00:08:58;724,263;723,763;725,004;
539;18.06.25, 00:08:59;723,666;722,097;725,561;
540;18.06.25, 00:09:00;726,253;723,192;733,615;
541;18.06.25, 00:09:01;723,170;721,887;724,824;
542;18.06.25, 00:09:02;724,807;721,745;727,238;
543;18.06.25, 00:09:03;723,627;721,915;725,488;
544;18.06.25, 00:09:04;724,209;722,351;725,023;
545;18.06.25, 00:09:05;724,029;722,680;725,502;
546;18.06.25, 00:09:06;723,295;721,917;724,458;
547;18.06.25, 00:09:07;724,235;722,824;727,171;
548;18.06.25, 00:09:08;723,545;721,228;725,426;
549;18.06.25, 00:09:09;723,853;722,661;725,458;
550;18.06.25, 00:09:10;723,930;723,289;725,483;
551;18.06.25, 00:09:11;723,776;722,670;724,656;
552;18.06.25, 00:09:12;723,394;723,063;723,724;
553;18.06.25, 00:09:13;724,090;722,863;726,129;
554;18.06.25, 00:09:14;725,074;723,385;728,144;
555;18.06.25, 00:09:15;723,849;722,688;724,754;
556;18.06.25, 00:09:16;724,006;722,574;725,455;
557;18.06.25, 00:09:17;726,988;648,701;814,285;
558;18.06.25, 00:09:18;723,583;719,728;727,230;
559;18.06.25, 00:09:19;724,478;724,031;725,099;
560;18.06.25, 00:09:20;724,595;723,218;726,006;
561;18.06.25, 00:09:21;723,616;722,382;724,601;
562;18.06.25, 00:09:22;723,829;723,471;724,459;
563;18.06.25, 00:09:23;723,719;722,561;725,135;
564;18.06.25, 00:09:24;723,766;722,947;724,833;
565;18.06.25, 00:09:25;723,539;721,710;725,189;
566;18.06.25, 00:09:26;724,560;723,097;725,974;
567;18.06.25, 00:09:27;723,587;722,927;724,219;
568;18.06.25, 00:09:28;724,181;723,284;725,914;
569;18.06.25, 00:09:29;723,814;722,903;726,794;
570;18.06.25, 00:09:30;725,029;723,376;726,159;
571;18.06.25, 00:09:31;723,237;721,842;724,168;
572;18.06.25, 00:09:32;723,767;722,773;724,975;
573;18.06.25, 00:09:33;724,506;721,916;727,031;
574;18.06.25, 00:09:34;724,295;722,201;726,047;
575;18.06.25, 00:09:35;723,956;722,714;725,430;
576;18.06.25, 00:09:36;723,702;721,596;725,867;
577;18.06.25, 00:09:37;723,965;722,945;725,900;
578;18.06.25, 00:09:38;723,559;721,597;725,106;
579;18.06.25, 00:09:39;723,799;722,612;725,310;
580;18.06.25, 00:09:40;723,651;722,243;725,176;
581;18.06.25, 00:09:41;723,761;722,956;724,918;
582;18.06.25, 00:09:42;724,165;722,958;725,801;
583;18.06.25, 00:09:43;724,345;723,663;724,921;
584;18.06.25, 00:09:44;724,595;723,710;725,656;
585;18.06.25, 00:09:45;724,629;723,741;726,476;
586;18.06.25, 00:09:46;724,428;721,580;726,138;
587;18.06.25, 00:09:47;724,622;723,554;725,907;
588;18.06.25, 00:09:48;723,586;721,928;725,212;
589;18.06.25, 00:09:49;724,471;723,660;725,716;
590;18.06.25, 00:09:50;725,319;723,870;727,260;
591;18.06.25, 00:09:51;723,683;722,815;725,226;
592;18.06.25, 00:09:52;724,183;723,143;725,191;
593;18.06.25, 00:09:53;724,007;722,795;725,255;
594;18.06.25, 00:09:54;725,271;724,578;726,124;
595;18.06.25, 00:09:55;724,251;721,250;726,250;
596;18.06.25, 00:09:56;724,574;722,928;725,534;
597;18.06.25, 00:09:57;723,316;721,115;724,124;
598;18.06.25, 00:09:58;724,004;722,167;726,248;
599;18.06.25, 00:09:59;723,692;721,095;725,737;
600;18.06.25, 00:10:00;726,336;723,633;732,034;
601;18.06.25, 00:10:01;724,892;723,270;726,620;
602;18.06.25, 00:10:02;725,264;722,885;726,111;
603;18.06.25, 00:10:03;724,867;723,756;726,732;
604;18.06.25, 00:10:04;725,062;722,374;726,861;
605;18.06.25, 00:10:05;724,984;723,661;726,204;
606;18.06.25, 00:10:06;724,210;723,206;725,544;
607;18.06.25, 00:10:07;724,898;723,781;726,074;
608;18.06.25, 00:10:08;725,047;723,293;726,203;
609;18.06.25, 00:10:09;725,909;724,662;727,771;
610;18.06.25, 00:10:10;726,064;722,376;730,593;
611;18.06.25, 00:10:11;726,872;725,396;728,205;
612;18.06.25, 00:10:12;724,425;722,194;727,371;
613;18.06.25, 00:10:13;724,378;723,092;725,729;
614;18.06.25, 00:10:14;723,999;722,101;725,022;
615;18.06.25, 00:10:15;724,157;722,696;725,104;
616;18.06.25, 00:10:16;724,239;723,747;725,180;
617;18.06.25, 00:10:17;724,371;722,984;725,722;
618;18.06.25, 00:10:18;725,968;724,727;728,375;
619;18.06.25, 00:10:19;723,480;721,566;724,861;
620;18.06.25, 00:10:20;724,597;723,574;725,941;
621;18.06.25, 00:10:21;724,953;724,265;726,773;
622;18.06.25, 00:10:22;723,229;722,374;723,855;
623;18.06.25, 00:10:23;724,079;722,707;725,454;
624;18.06.25, 00:10:24;724,323;722,090;726,571;
625;18.06.25, 00:10:25;724,007;722,995;724,987;
626;18.06.25, 00:10:26;723,598;722,698;724,461;
627;18.06.25, 00:10:27;723,259;722,046;724,110;
628;18.06.25, 00:10:28;723,940;723,538;725,029;
629;18.06.25, 00:10:29;724,213;723,195;725,062;
630;18.06.25, 00:10:30;724,310;722,730;726,151;
631;18.06.25, 00:10:31;723,597;722,042;725,005;
632;18.06.25, 00:10:32;723,701;722,603;725,374;
633;18.06.25, 00:10:33;740,331;723,207;770,803;
634;18.06.25, 00:10:34;724,622;723,996;725,446;
635;18.06.25, 00:10:35;723,724;721,624;725,184;
636;18.06.25, 00:10:36;723,709;720,849;725,297;
637;18.06.25, 00:10:37;724,793;722,794;725,722;
638;18.06.25, 00:10:38;725,943;724,676;726,955;
639;18.06.25, 00:10:39;724,239;723,194;725,790;
640;18.06.25, 00:10:40;723,426;722,409;724,875;
641;18.06.25, 00:10:41;723,414;722,497;725,234;
642;18.06.25, 00:10:42;724,181;723,158;725,583;
643;18.06.25, 00:10:43;723,681;721,300;725,675;
644;18.06.25, 00:10:44;724,404;723,442;726,089;
645;18.06.25, 00:10:45;724,136;721,730;725,500;
646;18.06.25, 00:10:46;724,942;723,355;727,243;
647;18.06.25, 00:10:47;724,431;722,739;725,706;
648;18.06.25, 00:10:48;724,239;721,369;725,371;
649;18.06.25, 00:10:49;724,731;723,169;726,551;
650;18.06.25, 00:10:50;724,241;722,215;725,506;
651;18.06.25, 00:10:51;725,112;724,165;726,273;
652;18.06.25, 00:10:52;725,518;723,443;727,206;
653;18.06.25, 00:10:53;724,237;723,169;725,632;
654;18.06.25, 00:10:54;724,567;722,232;726,439;
655;18.06.25, 00:10:55;723,928;722,598;725,595;
656;18.06.25, 00:10:56;723,808;720,885;725,151;
657;18.06.25, 00:10:57;726,345;724,323;728,326;
658;18.06.25, 00:10:58;724,877;723,813;725,987;
659;18.06.25, 00:10:59;724,321;722,330;726,704;
660;18.06.25, 00:11:00;725,251;722,887;727,391;
661;18.06.25, 00:11:01;725,260;722,754;728,588;
662;18.06.25, 00:11:02;725,237;722,917;729,182;
663;18.06.25, 00:11:03;725,498;724,385;726,523;
664;18.06.25, 00:11:04;725,283;723,952;726,637;
665;18.06.25, 00:11:05;724,330;722,639;725,320;
666;18.06.25, 00:11:06;725,535;723,692;728,763;
667;18.06.25, 00:11:07;725,328;723,969;727,688;
668;18.06.25, 00:11:08;725,048;723,744;725,876;
669;18.06.25, 00:11:09;724,270;722,592;725,073;
670;18.06.25, 00:11:10;724,966;723,513;725,725;
671;18.06.25, 00:11:11;724,261;722,836;725,444;
672;18.06.25, 00:11:12;725,256;723,411;726,060;
673;18.06.25, 00:11:13;724,836;723,260;727,180;
674;18.06.25, 00:11:14;724,719;722,774;726,616;
675;18.06.25, 00:11:15;725,062;723,733;726,386;
676;18.06.25, 00:11:16;724,579;723,900;725,325;
677;18.06.25, 00:11:17;726,164;724,977;727,355;
678;18.06.25, 00:11:18;724,817;722,680;726,600;
679;18.06.25, 00:11:19;725,086;722,881;727,212;
680;18.06.25, 00:11:20;725,638;723,699;727,994;
681;18.06.25, 00:11:21;724,878;722,138;728,203;
682;18.06.25, 00:11:22;724,688;722,697;725,956;
683;18.06.25, 00:11:23;725,201;723,940;727,463;
684;18.06.25, 00:11:24;734,165;704,987;790,444;
685;18.06.25, 00:11:25;725,582;724,118;727,693;
686;18.06.25, 00:11:26;725,617;724,314;727,916;
687;18.06.25, 00:11:27;727,962;726,282;729,543;
688;18.06.25, 00:11:28;728,245;726,093;730,093;
689;18.06.25, 00:11:29;727,739;725,063;729,802;
690;18.06.25, 00:11:30;728,933;727,273;729,669;
691;18.06.25, 00:11:31;727,297;725,760;728,249;
692;18.06.25, 00:11:32;727,902;726,999;729,561;
693;18.06.25, 00:11:33;727,424;725,796;728,806;
694;18.06.25, 00:11:34;727,389;725,840;728,876;
695;18.06.25, 00:11:35;728,226;727,023;729,704;
696;18.06.25, 00:11:36;727,695;726,510;729,149;
697;18.06.25, 00:11:37;727,660;726,648;728,887;
698;18.06.25, 00:11:38;727,403;726,240;728,510;
699;18.06.25, 00:11:39;728,444;727,904;729,960;
700;18.06.25, 00:11:40;727,516;726,071;729,425;
701;18.06.25, 00:11:41;726,918;725,027;728,911;
702;18.06.25, 00:11:42;727,905;727,187;729,250;
703;18.06.25, 00:11:43;727,854;726,849;728,382;
704;18.06.25, 00:11:44;727,294;725,710;729,555;
705;18.06.25, 00:11:45;727,702;726,516;729,503;
706;18.06.25, 00:11:46;727,068;725,920;728,094;
707;18.06.25, 00:11:47;727,384;726,366;728,246;
708;18.06.25, 00:11:48;726,102;725,357;727,579;
709;18.06.25, 00:11:49;728,443;727,303;729,623;
710;18.06.25, 00:11:50;734,382;689,339;800,084;
711;18.06.25, 00:11:51;726,945;725,663;728,014;
712;18.06.25, 00:11:52;727,472;727,085;728,771;
713;18.06.25, 00:11:53;726,979;725,891;729,664;
714;18.06.25, 00:11:54;727,200;726,284;727,800;
715;18.06.25, 00:11:55;726,763;726,547;727,025;
716;18.06.25, 00:11:56;726,483;725,703;727,330;
717;18.06.25, 00:11:57;726,191;724,731;728,142;
718;18.06.25, 00:11:58;726,453;725,746;727,177;
719;18.06.25, 00:11:59;726,891;725,679;727,977;
720;18.06.25, 00:12:00;726,878;725,109;729,103;
721;18.06.25, 00:12:01;727,545;724,898;730,452;
722;18.06.25, 00:12:02;727,343;726,351;728,507;
723;18.06.25, 00:12:03;727,307;726,947;727,822;
724;18.06.25, 00:12:04;727,711;726,421;729,166;
725;18.06.25, 00:12:05;726,676;725,114;728,139;
726;18.06.25, 00:12:06;727,326;726,236;728,516;
727;18.06.25, 00:12:07;727,240;726,480;727,695;
728;18.06.25, 00:12:08;726,745;725,772;727,269;
729;18.06.25, 00:12:09;727,062;725,719;728,888;
730;18.06.25, 00:12:10;727,009;725,886;729,486;
731;18.06.25, 00:12:11;726,242;725,175;727,363;
732;18.06.25, 00:12:12;727,371;726,576;728,406;
733;18.06.25, 00:12:13;727,814;727,250;728,659;
734;18.06.25, 00:12:14;726,320;724,955;727,101;
735;18.06.25, 00:12:15;726,406;725,201;727,177;
736;18.06.25, 00:12:16;727,128;725,802;728,182;
737;18.06.25, 00:12:17;727,261;726,077;728,297;
738;18.06.25, 00:12:18;727,611;726,971;728,195;
739;18.06.25, 00:12:19;726,945;725,607;727,529;
740;18.06.25, 00:12:20;726,773;725,740;728,201;
741;18.06.25, 00:12:21;727,415;726,072;729,406;
742;18.06.25, 00:12:22;727,281;727,103;727,679;
743;18.06.25, 00:12:23;726,839;725,773;728,060;
744;18.06.25, 00:12:24;727,337;726,582;728,754;
745;18.06.25, 00:12:25;726,494;724,532;727,136;
746;18.06.25, 00:12:26;727,267;726,646;727,855;
747;18.06.25, 00:12:27;727,632;726,001;728,946;
748;18.06.25, 00:12:28;726,888;726,176;727,338;
749;18.06.25, 00:12:29;727,354;726,129;728,621;
750;18.06.25, 00:12:30;727,247;726,816;727,662;
751;18.06.25, 00:12:31;727,071;726,366;728,033;
752;18.06.25, 00:12:32;726,936;725,434;728,191;
753;18.06.25, 00:12:33;727,024;726,701;727,539;
754;18.06.25, 00:12:34;727,420;725,724;728,852;
755;18.06.25, 00:12:35;727,031;724,581;729,197;
756;18.06.25, 00:12:36;726,785;726,417;727,123;
757;18.06.25, 00:12:37;726,363;723,755;729,290;
758;18.06.25, 00:12:38;726,818;725,893;728,216;
759;18.06.25, 00:12:39;726,577;725,138;727,857;
760;18.06.25, 00:12:40;727,070;726,333;728,397;
761;18.06.25, 00:12:41;726,913;725,693;728,756;
762;18.06.25, 00:12:42;727,084;725,039;729,556;
763;18.06.25, 00:12:43;726,473;724,859;728,624;
764;18.06.25, 00:12:44;726,427;723,535;728,179;
765;18.06.25, 00:12:45;727,050;726,397;728,435;
766;18.06.25, 00:12:46;726,374;724,588;728,533;
767;18.06.25, 00:12:47;727,128;725,651;729,171;
768;18.06.25, 00:12:48;727,043;725,291;728,627;
769;18.06.25, 00:12:49;727,563;725,523;729,419;
770;18.06.25, 00:12:50;727,057;725,214;728,366;
771;18.06.25, 00:12:51;727,044;724,755;729,500;
772;18.06.25, 00:12:52;727,023;725,727;728,048;
773;18.06.25, 00:12:53;727,218;726,042;728,709;
774;18.06.25, 00:12:54;727,498;727,119;727,753;
775;18.06.25, 00:12:55;727,014;725,801;728,762;
776;18.06.25, 00:12:56;728,072;726,887;729,274;
777;18.06.25, 00:12:57;727,672;726,547;728,380;
778;18.06.25, 00:12:58;726,525;725,671;728,267;
779;18.06.25, 00:12:59;726,866;724,806;729,746;
780;18.06.25, 00:13:00;727,687;726,051;728,962;
781;18.06.25, 00:13:01;728,238;725,594;730,408;
782;18.06.25, 00:13:02;727,743;726,189;730,045;
783;18.06.25, 00:13:03;727,754;726,590;728,322;
784;18.06.25, 00:13:04;728,079;726,528;729,988;
785;18.06.25, 00:13:05;728,102;725,990;730,211;
786;18.06.25, 00:13:06;726,252;725,236;727,629;
787;18.06.25, 00:13:07;726,384;724,887;727,803;
788;18.06.25, 00:13:08;727,514;725,787;728,319;
789;18.06.25, 00:13:09;741,349;725,575;783,473;
790;18.06.25, 00:13:10;725,950;724,317;727,510;
791;18.06.25, 00:13:11;724,208;722,875;726,569;
792;18.06.25, 00:13:12;723,286;720,981;724,942;
793;18.06.25, 00:13:13;723,957;722,945;726,331;
794;18.06.25, 00:13:14;723,237;721,962;725,284;
795;18.06.25, 00:13:15;723,125;720,825;725,556;
796;18.06.25, 00:13:16;722,812;721,435;724,007;
797;18.06.25, 00:13:17;722,637;721,305;724,051;
798;18.06.25, 00:13:18;722,656;721,089;724,347;
799;18.06.25, 00:13:19;723,107;721,780;724,215;
800;18.06.25, 00:13:20;723,704;722,383;725,148;
801;18.06.25, 00:13:21;723,417;722,504;724,011;
802;18.06.25, 00:13:22;723,550;722,920;724,716;
803;18.06.25, 00:13:23;723,141;721,245;725,027;
804;18.06.25, 00:13:24;723,667;722,581;724,380;
805;18.06.25, 00:13:25;723,490;722,519;724,930;
806;18.06.25, 00:13:26;723,578;723,313;724,044;
807;18.06.25, 00:13:27;723,395;721,423;725,696;
808;18.06.25, 00:13:28;723,093;720,784;725,485;
809;18.06.25, 00:13:29;723,946;722,424;725,571;
810;18.06.25, 00:13:30;723,416;721,560;725,828;
811;18.06.25, 00:13:31;723,232;722,859;723,839;
812;18.06.25, 00:13:32;723,359;721,621;724,967;
813;18.06.25, 00:13:33;722,156;714,094;725,758;
814;18.06.25, 00:13:34;742,084;721,260;820,096;
815;18.06.25, 00:13:35;722,855;720,942;724,603;
816;18.06.25, 00:13:36;723,159;722,440;723,832;
817;18.06.25, 00:13:37;723,556;722,458;723,994;
818;18.06.25, 00:13:38;723,416;722,906;724,189;
819;18.06.25, 00:13:39;722,531;721,203;724,110;
820;18.06.25, 00:13:40;722,597;722,377;722,944;
821;18.06.25, 00:13:41;723,424;721,433;724,917;
822;18.06.25, 00:13:42;722,834;721,069;724,157;
823;18.06.25, 00:13:43;723,147;722,662;723,645;
824;18.06.25, 00:13:44;723,871;720,805;725,390;
825;18.06.25, 00:13:45;723,639;722,810;724,755;
826;18.06.25, 00:13:46;723,628;721,500;725,294;
827;18.06.25, 00:13:47;723,385;721,991;725,131;
828;18.06.25, 00:13:48;723,897;723,042;725,128;
829;18.06.25, 00:13:49;724,304;723,361;726,901;
830;18.06.25, 00:13:50;723,659;722,882;725,642;
831;18.06.25, 00:13:51;723,785;722,913;725,225;
832;18.06.25, 00:13:52;723,387;720,432;725,317;
833;18.06.25, 00:13:53;723,626;722,335;726,120;
834;18.06.25, 00:13:54;723,703;722,141;726,228;
835;18.06.25, 00:13:55;722,849;721,400;723,795;
836;18.06.25, 00:13:56;722,848;721,644;725,229;
837;18.06.25, 00:13:57;722,512;722,109;722,889;
838;18.06.25, 00:13:58;722,621;722,189;723,255;
839;18.06.25, 00:13:59;722,960;721,520;725,041;
840;18.06.25, 00:14:00;724,259;722,582;729,516;
841;18.06.25, 00:14:01;723,027;721,802;724,691;
842;18.06.25, 00:14:02;722,640;721,781;723,748;
843;18.06.25, 00:14:03;722,897;722,083;723,869;
844;18.06.25, 00:14:04;723,650;720,908;726,188;
845;18.06.25, 00:14:05;725,679;724,195;726,729;
846;18.06.25, 00:14:06;725,160;724,393;725,705;
847;18.06.25, 00:14:07;725,544;724,232;727,287;
848;18.06.25, 00:14:08;725,444;724,977;725,852;
849;18.06.25, 00:14:09;725,390;723,920;726,174;
850;18.06.25, 00:14:10;724,921;724,049;725,841;
851;18.06.25, 00:14:11;725,293;724,157;726,407;
852;18.06.25, 00:14:12;724,960;723,871;725,898;
853;18.06.25, 00:14:13;724,610;723,922;725,174;
854;18.06.25, 00:14:14;725,077;724,286;725,962;
855;18.06.25, 00:14:15;725,196;723,982;726,340;
856;18.06.25, 00:14:16;725,409;724,277;726,872;
857;18.06.25, 00:14:17;724,742;723,440;725,688;
858;18.06.25, 00:14:18;724,781;723,820;726,015;
859;18.06.25, 00:14:19;725,036;723,688;726,784;
860;18.06.25, 00:14:20;724,922;723,596;727,067;
861;18.06.25, 00:14:21;725,459;724,455;726,883;
862;18.06.25, 00:14:22;725,018;723,635;726,672;
863;18.06.25, 00:14:23;725,089;724,655;725,811;
864;18.06.25, 00:14:24;725,346;723,957;726,382;
865;18.06.25, 00:14:25;725,752;725,323;726,296;
866;18.06.25, 00:14:26;725,702;724,565;727,409;
867;18.06.25, 00:14:27;725,874;725,110;726,594;
868;18.06.25, 00:14:28;725,368;723,631;727,104;
869;18.06.25, 00:14:29;726,147;724,858;727,249;
870;18.06.25, 00:14:30;726,117;725,692;726,601;
871;18.06.25, 00:14:31;725,668;724,622;726,342;
872;18.06.25, 00:14:32;725,671;724,460;726,626;
873;18.06.25, 00:14:33;725,412;724,243;726,973;
874;18.06.25, 00:14:34;725,711;724,892;726,514;
875;18.06.25, 00:14:35;725,457;724,659;726,656;
876;18.06.25, 00:14:36;725,771;725,070;726,511;
877;18.06.25, 00:14:37;725,644;723,824;726,670;
878;18.06.25, 00:14:38;725,191;724,197;726,216;
879;18.06.25, 00:14:39;725,773;725,089;727,247;
880;18.06.25, 00:14:40;725,552;724,722;726,138;
881;18.06.25, 00:14:41;725,661;724,597;726,639;
882;18.06.25, 00:14:42;725,251;724,388;726,182;
883;18.06.25, 00:14:43;725,570;725,037;725,971;
884;18.06.25, 00:14:44;724,993;724,085;725,451;
885;18.06.25, 00:14:45;725,465;724,320;727,289;
886;18.06.25, 00:14:46;725,087;724,117;726,104;
887;18.06.25, 00:14:47;731,145;723,299;760,477;
888;18.06.25, 00:14:48;724,333;723,360;724,908;
889;18.06.25, 00:14:49;723,500;722,213;724,809;
890;18.06.25, 00:14:50;724,718;723,125;726,021;
891;18.06.25, 00:14:51;724,077;723,091;724,950;
892;18.06.25, 00:14:52;723,482;722,337;725,101;
893;18.06.25, 00:14:53;724,080;722,364;726,363;
894;18.06.25, 00:14:54;724,278;723,477;725,603;
895;18.06.25, 00:14:55;724,352;723,933;725,179;
896;18.06.25, 00:14:56;724,509;723,532;725,490;
897;18.06.25, 00:14:57;724,012;722,878;725,929;
898;18.06.25, 00:14:58;724,674;723,784;726,788;
899;18.06.25, 00:14:59;724,214;723,252;724,765;
900;18.06.25, 00:15:00;725,641;723,951;729,575;
901;18.06.25, 00:15:01;723,675;721,663;725,550;
902;18.06.25, 00:15:02;723,984;722,942;725,567;
903;18.06.25, 00:15:03;724,172;723,260;725,124;
904;18.06.25, 00:15:04;723,786;722,987;724,800;
905;18.06.25, 00:15:05;724,034;722,185;725,695;
906;18.06.25, 00:15:06;723,759;723,037;724,451;
907;18.06.25, 00:15:07;724,115;722,813;724,847;
908;18.06.25, 00:15:08;723,422;722,664;724,878;
909;18.06.25, 00:15:09;723,528;722,742;724,584;
910;18.06.25, 00:15:10;724,506;723,203;725,422;
911;18.06.25, 00:15:11;724,183;721,676;725,739;
912;18.06.25, 00:15:12;723,909;722,576;725,892;
913;18.06.25, 00:15:13;724,104;721,535;726,807;
914;18.06.25, 00:15:14;725,219;724,666;726,107;
915;18.06.25, 00:15:15;724,849;723,617;726,612;
916;18.06.25, 00:15:16;724,259;723,358;725,703;
917;18.06.25, 00:15:17;724,068;721,657;725,765;
918;18.06.25, 00:15:18;724,852;723,439;725,940;
919;18.06.25, 00:15:19;724,359;722,670;725,763;
920;18.06.25, 00:15:20;723,658;721,866;724,746;
921;18.06.25, 00:15:21;724,294;723,405;725,607;
922;18.06.25, 00:15:22;724,191;722,621;725,536;
923;18.06.25, 00:15:23;723,607;721,847;725,419;
924;18.06.25, 00:15:24;724,243;722,711;725,009;
925;18.06.25, 00:15:25;724,567;722,903;726,595;
926;18.06.25, 00:15:26;724,402;723,295;724,875;
927;18.06.25, 00:15:27;724,439;724,187;724,559;
928;18.06.25, 00:15:28;724,352;723,010;725,870;
929;18.06.25, 00:15:29;724,047;722,780;724,953;
930;18.06.25, 00:15:30;724,588;723,689;725,779;
931;18.06.25, 00:15:31;724,657;723,821;725,319;
932;18.06.25, 00:15:32;724,745;722,218;726,334;
933;18.06.25, 00:15:33;724,848;723,594;726,297;
934;18.06.25, 00:15:34;723,839;721,157;725,480;
935;18.06.25, 00:15:35;724,361;721,904;726,731;
936;18.06.25, 00:15:36;724,130;722,382;725,874;
937;18.06.25, 00:15:37;724,792;723,483;725,732;
938;18.06.25, 00:15:38;723,987;722,800;725,852;
939;18.06.25, 00:15:39;724,109;722,285;724,916;
